TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
0,5,80.9336032066378,0,0,174.966811693532,92.8830626254712,1.09290529804016,0.00466617009794434,0.243301841886816,0.379903835144331,0.488308160703962,8.51044777398696,89.9622985839844,0,0,0,0
0.0199999995529652,5,80.9372342473711,0.0126440545532682,0.176627569840702,174.966747489197,92.8705165630017,1.11565002186323,0.00946064124176365,0.233801805391874,0.37416989651927,0.499322503684938,8.51154640451656,89.9602508544922,0.000531617429639128,1.60812234192418E-07,0.283553350714198,0.284104987816732
0.239999994635582,5,81.0844025116996,0,1.15602816542,174.966563771676,92.7211644893323,1.41968057454307,0.620134834457694,-0.0576616099374347,-0.131093537170737,0.140967655390947,8.58680445744307,89.9614074707031,0.0141284340074475,1.14056331474567E-05,3.6039425643588,3.6232053439906
0.459999989718199,5,81.4946918564616,0,2.44426090831407,174.97713081714,92.5651324039136,1.58679730207173,3.05954197090283,-0.0529277639475226,-0.109573388137989,0.120457707142539,8.88449758833623,89.9668762207031,0.043528753732033,6.43095106113525E-05,7.02762400203357,7.09180257943091
0.679999984800816,5,82.1961101344554,0,3.78339890788402,174.998519910826,92.4081204181348,1.61480360404416,7.59263635387518,-0.0510066578762277,-0.100179931391566,0.112062937491549,9.46599299080204,89.9696929931641,0.0894214190712069,0.00019598806919147,10.4482899369707,10.5845777749895
0.899999979883432,5,83.1938921149471,0,5.13509403686568,175.030544338653,92.2509610896741,1.62127561809412,14.2281636773101,-0.0504763961901023,-0.0975978364157438,0.108164220335357,10.3423184692499,89.9741424560547,0.151963035349115,0.000444008178210734,13.8503261104938,14.0861094072065
1.11999997496605,5,84.4899306726758,0,6.49378281392118,175.073352021709,92.0937850719129,1.62459156390214,22.9800799723515,-0.0502244140491584,-0.0968324869482702,0.107435591871359,11.5162136801099,89.9749633789063,0.23123011624054,0.000846425144814364,17.231341256291,17.5941683918813
1.33999997004867,5,86.0856237030355,0,7.85852338488635,175.127038757401,91.9366009479199,1.62741829487745,33.8698845380839,-0.0500335186184287,-0.0970198691273713,0.107981945360713,12.9892087987124,89.9866851806641,0.327283212253572,0.0014418963983293,20.5907884429513,21.1083776155906
1.55999996513128,5,87.9822876906721,0,9.22924132286954,175.191698460099,91.7794187312757,1.63018228038082,46.9221509812897,-0.0500257257773977,-0.0978903810904479,0.10761469886949,14.7626355834608,89.99208984375,0.440178379618773,0.00226974522103606,23.9285419195094,24.6287895912256
1.7799999602139,5,90.1812395098154,0.0178813934326172,10.6059524302044,175.267455762129,91.6222388988172,1.63295227051086,62.1618214391845,-0.0500456505188519,-0.0991208960159511,0.108516557235702,16.8378134221607,89.9901123046875,0.569968498387502,0.00336995832659169,27.2444796690008,28.1554568595009
1.99999995529652,5,92.6837992137647,0.0219001448999331,11.9886686371743,175.3544299843,91.4650628810559,1.63572742620485,79.6135272266631,-0.0501086347249017,-0.100569176103813,0.111186665035681,19.2160580599029,89.9972015380859,0.716703174100661,0.00478320799031108,30.5384819325357,31.6884316079962
2.21999995037913,5,95.4912894634879,0.0282729654923235,13.3774047580037,175.452731996148,91.307878757063,1.63850801999971,99.3015710242052,-0.0501944498508583,-0.102205287862624,0.111195275040153,21.8986933336011,89.9944030761719,0.880428709530901,0.00655083633693068,33.8104328679698,35.2277680375079
2.43999994546175,5,98.6050365693634,0.0346271694857545,14.7721758345072,175.562479216729,91.1507008319531,1.64129431747862,121.249997165712,-0.0503021708799726,-0.10397643342088,0.114145781375164,24.8870439216471,89.9888061523438,1.06118805323826,0.00871485480658893,37.0602186433407,38.7735190875025
2.65999994054437,5,102.026370274089,0.0438002897998663,16.1729938906883,175.683787894365,90.9935186153089,1.64408567865458,145.482334321156,-0.0504077155680524,-0.105840440428534,0.115852611485431,28.1824357764469,89.9940673828125,1.25902070839207,0.0113179427015232,40.2877299467954,42.3257391633008
2.87999993562698,5,105.756621486647,0.0521327724591968,17.5798728212617,175.816768346193,90.836340690199,1.64688210972293,172.02185380571,-0.0505240942395066,-0.107795209420144,0.117019380841373,31.7862012292433,90,1.47396270645355,0.0144034572810439,43.4928607523639,45.8844827022067
3.0999999307096,5,109.797126462671,0.0625848770141602,18.9928270328713,175.961538731968,90.6791565662061,1.64968434765649,200.891453515992,-0.0506363991239975,-0.109818649647487,0.117859317972044,35.6996718459297,89.9940673828125,1.70604656028314,0.0180154122885228,46.67550858873,49.4498049444678
3.31999992579222,5,114.149222846027,0.0737268738559067,20.411870089879,176.118208431422,90.5219805484448,1.65249159349786,232.113619690759,-0.0507555573001126,-0.111893560853248,0.120802866583341,39.9241915995802,89.996044921875,1.95530121284721,0.0221984821582881,49.8355751853294,53.0217604822093
3.53999992087483,5,118.814251503511,0.0852888108566654,21.8370148560542,176.286888786816,90.3647964244519,1.65530413734866,265.710380879808,-0.0508652570397717,-0.114019885910254,0.123681909244577,44.4610917430848,89.996044921875,2.22175198731377,0.0269980008210788,52.9729664476273,56.6004050472123
3.75999991595745,5,123.793556664209,0.0971208258676549,23.2682709113621,176.467689888953,90.2076184993421,1.65811969854711,301.703396024412,-0.0509814573068476,-0.116215371094358,0.125421479461614,49.3117206188093,90,2.5054205063648,0.0324599566510321,56.0875914394131,60.1857950111074
3.97999991104007,5,129.088482180785,0.110951128417172,24.705651497716,176.660717051228,90.0504386668836,1.66094069810419,340.113725619659,-0.05110852620137,-0.118435027975367,0.126968429919966,54.4774216685246,90,2.8063247020482,0.0386310567295472,59.1793656207248,63.7779866545545
4.19999990612268,5,134.700376642973,0.125169754028321,26.1491384676846,176.866067117096,89.8932583575879,1.6637581979205,380.96145386347,-0.0511572387380656,-0.120742943370261,0.130162653825508,59.9595361468359,89.996044921875,3.12447845412687,0.0455586080467512,62.2482077739556,67.3770364438092
4.4199999012053,5,140.630591632926,0.140798232686731,27.5988040558022,177.083874571994,89.736074233595,1.66659315793032,424.268057972173,-0.0512002311777151,-0.123064339902447,0.131062727970886,65.7594220642443,90,3.4598924609534,0.0532905632402442,65.2940418600059,70.9830023028532
4.63999989628792,5,146.880483168317,0.156653661739248,29.054629708224,177.314221004497,89.5788963084851,1.66943016897564,470.052952837764,-0.0512227487772195,-0.125452828074159,0.133582200997531,71.8784342842409,89.9924255371094,3.81257339194919,0.0618755223101431,68.3167942830207,74.5959412241319
4.85999989137053,5,153.451410393813,0.173596929063925,30.5166287435474,177.557220178594,89.4217183833753,1.67226947477441,518.335354508659,-0.0512310726766505,-0.127822913983281,0.136477528127868,78.3179274720221,90,4.18252405989954,0.0713627050545069,71.3163996715296,78.2159111935188
5.07999988645315,5,160.344727201527,0.192380858582408,31.9848089108936,177.812954816757,89.264536166731,1.67511086409232,569.133828149434,-0.0512734438985449,-0.130257099636958,0.138325646399619,85.0792484907713,89.996044921875,4.56974343494001,0.0818019589922782,74.2927955715173,81.8429707245207
5.29999988153577,5,167.56179990666,0.211575500360715,33.459181180424,178.081533963074,89.1073520427381,1.67795590366157,622.466583886008,-0.051280113056345,-0.132699111118526,0.140015943782337,92.1637651155866,89.9972015380859,4.9742266050138,0.0932437782514402,77.245925313814,85.4771786287966
5.51999987661839,5,175.103986922302,0.232113986952554,34.9397535261654,178.363048432682,88.9501760249768,1.68080569021057,678.351144967308,-0.0513292895886414,-0.135165907440141,0.142237711453354,99.5728520224779,89.9980224609375,5.39596477080934,0.105739248124728,80.1757374132962,89.1185940678699
5.739999871701,5,182.972657162347,0.253512505509101,36.4265456661918,178.657588725401,88.792998099867,1.68366060652294,736.805261224995,-0.0513412444735588,-0.137683365907563,0.145903441292003,107.307851850503,90,5.83494537285135,0.119340052953626,83.0821836253738,92.767275956119
5.95999986678362,5,191.16918003005,0.276439633972772,37.9195627886935,178.96525587408,88.635813975874,1.68651858513201,797.844923777699,-0.0513716866307582,-0.140190805418998,0.147768408524887,115.370146923191,90,6.29115189295948,0.134098417600533,85.9652243768681,96.423284777471
6.17999986186624,5,199.694922348356,0.300545745741817,39.4188028234612,179.286123764277,88.4786360507642,1.68937469601718,861.485805641216,-0.0514127347811995,-0.142725139469712,0.150260936794217,123.761109043901,90,6.764563837065,0.150067348901806,88.8248235739415,100.086680776204
6.39999985694885,5,208.551257845038,0.328623818447995,40.9242788935469,179.620277206679,88.3214538341199,1.69223536823815,927.743054508935,-0.0514316589200212,-0.145300564082985,0.152718319555829,132.477759261343,89.9980224609375,7.25515686379686,0.167300227288416,91.6609502144722,103.757524430619
6.61999985203147,5,217.739559748757,0.363612760442431,42.4360146372274,179.967813653454,88.16427590901,1.6951052869261,996.632347874736,-0.0514579280953315,-0.147868468382689,0.155514098714378,141.525009004428,90,7.7629029101639,0.185851019149175,94.473580515221,107.435876806756
6.83999984711409,5,227.261204315501,0.386626988240004,43.9540137214259,180.328808555074,88.0070960765515,1.69797670534692,1068.16726540555,-0.0514796191787935,-0.150471353242201,0.156765303042301,150.921423958254,89.996044921875,8.28777002151448,0.205774401610697,97.2626935833541,111.121799838591
7.0599998421967,5,237.117572114221,0.410980401083044,45.4782828686788,180.703339505692,87.8499114757215,1.70084983259624,1142.36159661687,-0.0514976042590235,-0.153086435536386,0.160458973179404,160.630665865787,89.9980224609375,8.82972237765199,0.227125474004647,100.028275054899,114.81535462589
7.27999983727932,5,247.310043792764,0.450508213782707,47.0088331443103,181.091477855522,87.692731643263,1.70372680524705,1219.22766013052,-0.0515080640352513,-0.155718519897895,0.163125889342081,170.688656322173,90,9.3887203923578,0.249960159650888,102.770316551094,118.516603579842
7.49999983236194,5,257.840001826873,0.477553738155627,48.5456717732692,181.493300488539,87.5355537181531,1.70660637968525,1298.77790144985,-0.0515240137619229,-0.158364419329109,0.165387207578497,181.083585303555,89.9980224609375,9.96472067428786,0.27433494917873,105.488814826722,122.225609284765
7.71999982744455,5,268.708830738685,0.500998224954211,50.0888070924058,181.908877389007,87.3783715015088,1.70948807010643,1381.02323831153,-0.0515180306622343,-0.161025931402786,0.167153658893485,191.810069602651,90,10.5576760770236,0.300306628164535,108.18377222341,125.942435094735
7.93999982252717,5,279.917916472361,0.544869267410986,51.6382480916657,182.338278784956,87.2211935763989,1.71237319636386,1465.97533256821,-0.0515159326501099,-0.163700788533362,0.170397963665519,202.879975683378,90,11.1675357364515,0.327932442981171,110.855196022736,129.667143641946
8.15999981760979,5,291.468647617009,0.571225864111086,53.1940029705178,182.781563952651,87.064009452406,1.71526099712545,1553.64297534859,-0.0515183829389993,-0.166391975034982,0.173023227329879,214.31091621304,90,11.7942451381958,0.357270212415321,113.503099536068,133.399798981972
8.3799998126924,5,303.362412366935,0.617879124039594,54.7560803362658,183.238797762577,86.9068315272962,1.7181514267455,1644.03675305375,-0.0515210920018091,-0.16909314193841,0.175938169073008,226.048781544194,90,12.4377461233199,0.388378185360597,116.127501482692,137.140465031234
8.59999980777502,5,315.600603949791,0.660644288131431,56.3244878022166,183.710039337148,86.7496493106519,1.72104460965347,1737.16408546729,-0.0515106761539744,-0.171803838156757,0.17803978313576,238.156176752486,89.9901123046875,13.0979769506644,0.421315099034012,118.728426295729,140.889206574565
8.81999980285764,5,328.18461698764,0.705125718824798,57.8992344250155,184.195346044397,86.592471385542,1.72394028857255,1833.03391743936,-0.0515013299517771,-0.174529073569125,0.1808739495543,250.588713684207,90,13.7748723540381,0.456140097647809,121.305903000333,144.646088087113
9.03999979794025,5,341.115844664955,0.745838471817093,59.4803274593628,184.694766229631,86.4352872615491,1.72683864697819,1931.65236866071,-0.0514865792187749,-0.177261979455997,0.18398386688413,263.390289349625,90,14.4683635962377,0.492912772898471,123.859966799987,148.41117458785
9.25999979302287,5,354.395685736416,0.774080544301803,61.0677735819847,185.208352241942,86.2781112437879,1.72973910546518,2033.02628785795,-0.051468413884888,-0.180004585156693,0.186202778169073,276.511099554439,90,15.1783785097297,0.531693170478406,126.390658263403,152.184532044363
9.47999978810549,5,368.025538826815,0.831292499333293,62.6615810552244,185.736157822631,86.1209314113294,1.73264172559651,2137.1611973354,-0.0514422177746612,-0.18275588042436,0.188190570347597,290.000957540664,90,15.9048415475371,0.572541699929051,128.898022707406,155.96622642447
9.6999997831881,5,382.006803613447,0.876233892810538,64.2617596210439,186.278224483154,85.9637491946851,1.73554799422995,2244.0613334163,-0.0514145424609192,-0.185511541323534,0.191178868547406,303.834125479594,89.996044921875,16.6476739049729,0.615519154070346,131.38211092526,159.756323700854
9.91999977827072,5,396.340882861032,0.931249854109827,65.8683181254231,186.834594280943,85.8065669780408,1.73845707037894,2353.7310559997,-0.051376577899378,-0.188274378436342,0.193922638830662,318.031982077241,89.9940673828125,17.4067935708514,0.660686664466332,133.842978806567,163.554890440494
10.1399997733533,5,411.02918084485,0.973797439594827,67.4812635072394,187.405305903856,85.6493890529309,1.74136825028885,2466.17284011174,-0.0513327905573276,-0.19104731639426,0.19643173230855,332.5727095563,89.9980224609375,18.1821153702247,0.708105751729473,136.280687284135,167.361993872723
10.359999768436,5,426.07310389484,1.04556469245283,69.1006035064683,187.990399103488,85.4922092204724,1.74428178817374,2581.39102517571,-0.0512883087788253,-0.193819451006429,0.199398749679954,347.465756229322,89.996044921875,18.9735510398806,0.757838260668817,138.695302606732,171.177700924623
10.5799997635186,5,441.474058834044,1.08580703446536,70.7263454568229,188.589905020037,85.3350270038281,1.74719749629829,2699.38452891253,-0.0512532680858861,-0.196596979341268,0.202611100920056,362.720366973197,89.9901123046875,19.7810093174797,0.809946376439794,141.086895690849,175.0020794094
10.7999997586012,5,457.23345775815,1.15515047175911,72.3584990114139,189.203853574783,85.1778447871839,1.75011625916533,2820.15512826802,-0.0512073013659151,-0.199377518078249,0.205296261018081,378.333773503156,89.99208984375,20.6043960464031,0.864492514008557,143.455542732714,178.835197641823
11.0199997536838,5,473.352708825388,1.20692782750174,73.9970703828716,189.832278878237,85.020666862074,1.75303751995132,2943.70308078564,-0.0511555976164927,-0.202161843241135,0.207663375813154,394.309774861902,90,21.4436141854627,0.921539420331799,145.80132407097,182.67712416593
11.2399997487664,5,489.833225561713,1.2739786956711,75.6420691900823,190.475201210626,84.8634827380811,1.75596139177918,3070.02720491924,-0.051104767497783,-0.204946323645967,0.211215278395023,410.644477265987,90,22.2985639715535,0.981150034225642,148.124325175416,186.527927156853
11.459999743849,5,506.676424588484,1.35645426676315,77.2935044876046,191.132649745071,84.7063067203198,1.7588884066508,3199.12568762707,-0.0510575714675452,-0.207736878272054,0.2135198699543,427.335450628653,89.99208984375,23.1691429637251,1.04338758165244,150.424635699338,190.387676357484
11.6799997389317,5,523.883721890661,1.40192291245486,78.9513858633966,191.804642489313,84.5491225963269,1.76181847764942,3330.9949072874,-0.0509986047793019,-0.210519538832692,0.215980193121065,444.408269826429,89.9980224609375,24.0552461566934,1.10831544805632,152.702350340685,194.256440937437
11.8999997340143,5,541.456534783088,1.48197273501053,80.6157194005482,192.491194776913,84.3919446712171,1.76475046185911,3465.63289370303,-0.0509325453471327,-0.213308047152146,0.218949706489056,461.820989974468,90,24.9567660360673,1.17599719520939,154.957567636717,198.134290464994
12.1199997290969,5,559.396286240825,1.55824827640346,82.2865145385716,193.192324097887,84.2347667461072,1.76768544521637,3603.03264535813,-0.0508571058971686,-0.216088735013246,0.220814955320095,479.598963384719,90,25.8735926867407,1.24649656092231,157.190391040923,202.021295673524
12.3399997241795,5,577.704398655298,1.63066641647544,83.9637794769274,193.908041285572,84.0775845294629,1.77062333708072,3743.1913852337,-0.0507798121000092,-0.218873108164767,0.223545579521746,497.76962583736,89.996044921875,26.805613886499,1.3198773859003,159.400927392584,205.917526534687
12.5599997192621,5,596.382296506234,1.70453392218448,85.6475253427921,194.63836271065,83.9204046970044,1.77356442629349,3886.10077017716,-0.0507153094059664,-0.221658752499075,0.22702186809555,516.281241515637,90,27.7527151888066,1.3962037393784,161.589287601589,209.823053579945
12.7799997143447,5,615.431405043195,1.78856397593726,87.3377599325058,195.383293075836,83.7632224803601,1.77650865528615,4031.75539723128,-0.0506415573699553,-0.224448663244622,0.229678978361506,535.187065579861,89.9901123046875,28.7147800256938,1.47553981412183,163.755586738996,213.737948233966
12.9999997094274,5,634.853153104871,1.85469360654226,89.0344943902531,196.142838626124,83.6060445552503,1.77945637040388,4180.14618384504,-0.0505512279714598,-0.227226135406867,0.231120108982126,554.458996092489,89.9980224609375,29.6916898135255,1.55794965954641,165.899944037749,217.662282531425
13.21999970451,5,654.64897261525,1.9503018671668,90.7377372041631,196.917004910883,83.448862338606,1.78240713504021,4331.263604682,-0.0504710227859144,-0.230005370132909,0.234650918888946,574.100550579256,89.996044921875,30.6833240141378,1.6434974372481,168.022481556471,221.596127160172
13.4399996995926,5,674.820295898803,2.02804092182546,92.4475005500632,197.705790738484,83.2916825061475,1.7853618493301,4485.09935950002,-0.0503695497329597,-0.232779967313515,0.236642266866477,594.12011270638,89.9940673828125,31.6895602862911,1.73224739260802,170.123325694448,225.539555136927
13.6599996946752,5,695.368558428739,2.1018625323616,94.1637957506454,198.50920239118,83.1345021968518,1.78832086313194,4641.64205644861,-0.0502879091297813,-0.23555031137105,0.240254697087381,614.508621774839,89.996044921875,32.7102745207637,1.82426376357918,172.202605599975,229.492637860287
13.8799996897578,5,716.295200036361,2.20525506071292,95.8866341081016,199.327230102711,82.9773223643933,1.79128389117655,4800.87930096552,-0.0501874237259139,-0.23831158969389,0.242443566543409,635.29438351952,89.9980224609375,33.7453410041139,1.91961066788098,174.260454543738,233.45544886761
14.0999996848404,5,737.601660067891,2.30477566092591,97.6160300122833,200.159877623667,82.820140147749,1.79425294251472,4962.79977439923,-0.0501024154516686,-0.241074936982183,0.245809343608383,656.439466304203,89.9841796875,34.7946324672659,2.01834439097328,176.297007759027,237.428060637574
14.3199996799231,5,759.28938459201,2.38631198371908,99.3520119483208,201.007144901312,82.6629579311048,1.79723364417165,5127.39078443537,-0.0500009076565349,-0.2438619508352,0.248027842961499,677.96194069523,89.9980224609375,35.8580203179412,2.12050476169093,178.312402230555,241.410546918434
14.5399996750057,5,781.359752895357,2.49623227595726,101.093840563243,201.844623881008,82.5057800059949,1.79982839657729,5294.57570076623,-0.0495906918730582,-0.302110640915199,0.305904949169253,699.877655219541,89.9680236816406,36.9354864595281,2.22661202353691,180.304387476897,245.40298070057
14.7599996700883,5,803.813866212405,2.61858644536276,102.840281326183,202.68540458677,82.3486001735364,1.80186491334771,5464.19811740023,-0.0482351533232062,-0.518055729705781,0.520155372783372,722.169817949576,89.7716461181641,38.0269530913667,2.33889599273395,182.264153420677,249.405436439921
14.9799996651709,5,826.652542135713,2.73528338557333,104.589487198733,203.566746493091,82.1914179568921,1.80308122937334,5636.04385990063,-0.0472044255734997,-0.872085267938595,0.873237248247785,744.853143528578,89.4234375,39.1321195059782,2.4598130867998,184.182808418691,253.417988181085
15.1999996602535,5,849.876229856536,2.85147960269234,106.339682014938,204.519657490357,82.0342400317822,1.80385434510936,5809.87608801694,-0.0463903221528106,-1.22230378742927,1.22301827079294,767.93401748959,89.0414886474609,40.2504890557206,2.59010532212132,186.058880174997,257.440710460212
15.4199996553361,5,873.485119008389,2.92274643956459,108.090556950217,205.509802942891,81.877057815138,1.80446928088487,5985.60165281984,-0.0459312271757567,-1.52673833432554,1.52729886413968,791.37943871791,88.6901794433594,41.3817313443465,2.72940161492673,187.894822341828,261.473677538028
15.6399996504188,5,897.479421133653,3.00354186520678,109.842544707406,206.53258961982,81.7198779826795,1.80522844745474,6163.22146786037,-0.0458342557503798,-1.79223284851596,1.7926863604305,815.220741840622,88.3658599853516,42.52554885085,2.87736174198321,189.69286604306,265.51696411383
